iter	Passed	Remaining
573	4496	3337
574	4501	3327
575	4507	3317
576	4513	3308
577	4516	3297
578	4519	3286
579	4526	3277
580	4534	3269
581	4537	3258
582	4541	3248
583	4544	3237
584	4550	3228
585	4558	3220
586	4561	3209
587	4565	3199
588	4569	3188
589	4573	3178
590	4582	3170
591	4585	3159
592	4589	3149
593	4591	3138
594	4594	3127
595	4597	3116
596	4607	3110
597	4610	3099
598	4613	3088
599	4616	3077
600	4620	3067
601	4626	3058
602	4629	3047
603	4635	3039
604	4643	3031
605	4650	3023
606	4653	3013
607	4657	3003
608	4666	2996
609	4677	2990
610	4680	2979
611	4686	2971
612	4695	2964
613	4698	2953
614	4702	2943
615	4712	2937
616	4716	2927
617	4718	2916
618	4721	2906
619	4724	2895
620	4730	2886
621	4737	2879
622	4740	2868
623	4744	2858
624	4747	2848
625	4755	2841
626	4758	2830
627	4761	2820
628	4771	2814
629	4774	2803
630	4776	2793
631	4780	2783
632	4783	2773
633	4786	2763
634	4790	2753
635	4793	2743
636	4803	2737
637	4806	2726
638	4808	2716
639	4811	2706
640	4815	2696
641	4818	2686
642	4826	2679
643	4829	2669
644	4832	2659
645	4836	2650
646	4839	2640
647	4842	2630
648	4845	2620
649	4849	2611
650	4852	2601
651	4856	2592
652	4859	2582
653	4862	2572
654	4872	2566
655	4874	2556
656	4878	2546
657	4882	2537
658	4885	2527
659	4888	2518
660	4891	2508
661	4895	2499
662	4898	2489
663	4901	2480
664	4905	2470
665	4913	2464
666	4918	2455
667	4936	2453
668	4943	2446
669	4946	2436
670	4960	2432
671	4964	2423
672	4968	2414
673	4980	2409
674	4983	2399
675	4991	2392
676	4994	2382
677	4998	2373
678	5001	2364
679	5007	2356
680	5011	2347
681	5015	2338
682	5018	2329
683	5023	2320
684	5026	2311
685	5031	2303
686	5035	2294
687	5039	2285
688	5051	2280
689	5055	2271
690	5064	2264
691	5075	2259
692	5080	2250
693	5091	2245
694	5098	2237
695	5106	2230
696	5114	2223
697	5121	2215
698	5125	2207
699	5139	2202
700	5154	2198
701	5158	2189
702	5172	2185
703	5183	2179
704	5186	2170
705	5197	2164
706	5205	2157
707	5210	2148
708	5222	2143
709	5234	2138
710	5239	2129
711	5250	2123
712	5256	2115
713	5267	2110
714	5276	2103
715	5281	2094
716	5293	2089
717	5299	2081
718	5310	2075
719	5317	2067
720	5325	2060
721	5338	2055
722	5349	2049
723	5355	2041
724	5366	2035
725	5370	2026
726	5384	2021
727	5393	2015
728	5398	2006
729	5406	1999
730	5414	1992
731	5417	1983
732	5427	1977
733	5432	1968
734	5445	1963
735	5454	1956
736	5465	1950
737	5481	1945
738	5485	1937
739	5492	1929
740	5502	1923
741	5506	1914
742	5517	1908
743	5521	1899
744	5527	1892
745	5538	1885
746	5546	1878
747	5559	1873
748	5563	1864
749	5578	1859
750	5582	1850
751	5592	1844
752	5608	1839
753	5617	1832
754	5623	1824
755	5633	1818
756	5641	1811
757	5648	1803
758	5657	1796
759	5665	1789
760	5673	1781
761	5681	1774
762	5685	1766
763	5695	1759
764	5703	1752
765	5713	1745
766	5721	1738
767	5730	1731
768	5738	1723
769	5743	1715
770	5753	1708
771	5761	1701
772	5771	1694
773	5779	1687
774	5785	1679
775	5793	1672
776	5797	1663
777	5805	1656
778	5814	1649
779	5821	1641
780	5828	1634
781	5836	1627
782	5843	1619
783	5847	1611
784	5860	1605
785	5868	1597
786	5875	1590
787	5882	1582
788	5889	1575
789	5896	1567
790	5906	1560
791	5913	1553
792	5921	1545
793	5931	1539
794	5946	1533
795	5954	1525
796	5965	1519
797	5968	1510
798	5978	1503
799	5981	1495
800	5988	1487
801	5991	1479
802	5996	1471
803	6001	1463
804	6011	1456
805	6017	1448
806	6021	1440
807	6029	1432
808	6035	1424
809	6046	1418
810	6050	1410
811	6061	1403
812	6069	1396
813	6077	1388
814	6081	1380
815	6092	1373
816	6096	1365
817	6104	1358
818	6113	1351
819	6119	1343
820	6128	1336
821	6136	1328
822	6144	1321
823	6152	1314
824	6157	1306
825	6168	1299
826	6176	1292
827	6180	1283
828	6191	1277
829	6198	1269
830	6206	1262
831	6213	1254
832	6219	1246
833	6226	1239
834	6234	1231
835	6238	1223
836	6246	1216
837	6254	1209
838	6258	1200
839	6266	1193
840	6273	1186
841	6277	1177
842	6286	1170
843	6293	1163
844	6300	1155
845	6306	1148
846	6314	1140
847	6320	1132
848	6327	1125
849	6335	1117
850	6343	1110
851	6352	1103
852	6360	1096
853	6366	1088
854	6374	1081
855	6382	1073
856	6385	1065
857	6395	1058
858	6404	1051
859	6408	1043
860	6418	1036
861	6426	1028
862	6434	1021
863	6442	1014
864	6449	1006
865	6454	998
866	6463	991
867	6468	983
868	6477	976
869	6485	969
870	6493	961
871	6502	954
872	6509	946
873	6516	939
874	6524	932
875	6528	924
876	6537	916
877	6543	909
878	6551	901
879	6560	894
880	6569	887
881	6579	880
882	6588	872
883	6596	865
884	6604	858
885	6608	850
886	6618	843
887	6622	835
888	6631	828
889	6639	820
890	6648	813
891	6656	805
892	6664	798
893	6668	790
894	6678	783
895	6681	775
896	6695	768
897	6702	761
898	6711	753
899	6718	746
900	6725	738
901	6734	731
902	6742	724
903	6749	716
904	6757	709
905	6765	701
906	6769	694
907	6778	686
908	6788	679
909	6792	671
910	6803	664
911	6813	657
912	6821	650
913	6837	643
914	6850	636
915	6860	629
916	6864	621
917	6878	614
918	6888	607
919	6896	599
920	6903	592
921	6907	584
922	6918	577
923	6925	569
924	6929	561
925	6938	554
926	6944	546
927	6953	539
928	6964	532
929	6969	524
930	6977	517
931	6987	509
932	6990	502
933	6999	494
934	7003	486
935	7012	479
936	7021	472
937	7030	464
938	7038	457
939	7047	449
940	7053	442
941	7063	434
942	7066	427
943	7073	419
944	7082	412
945	7089	404
946	7098	397
947	7110	390
948	7120	382
949	7124	374
950	7131	367
951	7139	359
952	7147	352
953	7151	344
954	7158	337
955	7167	329
956	7173	322
957	7180	314
958	7186	307
959	7194	299
960	7200	292
961	7207	284
962	7215	277
963	7219	269
964	7229	262
965	7237	254
966	7246	247
967	7250	239
968	7259	232
969	7268	224
970	7274	217
971	7284	209
972	7288	202
973	7302	194
974	7313	187
975	7325	180
976	7329	172
977	7338	165
978	7348	157
979	7356	150
980	7363	142
981	7370	135
982	7376	127
983	7384	120
984	7393	112
985	7400	105
986	7407	97
987	7411	90
988	7422	82
989	7426	75
990	7435	67
991	7444	60
992	7451	52
993	7458	45
994	7467	37
995	7474	30
996	7480	22
997	7483	14
998	7487	7
999	7493	0
